Wall time,Step,Value
1773353154.165137,5179,-10.720659255981445
1773353206.7103863,5199,-11.155010223388672
1773353559.7800133,5339,-15.478690147399902
1773353585.5072742,5349,-11.336385726928711
1773353640.3451118,5369,-7.728247165679932
1773353688.8225062,5389,-8.544808387756348
1773353739.34933,5409,-9.570144653320312
1773353842.844217,5449,-13.75157642364502
1773353896.0005624,5469,-10.055061340332031
1773354047.8830998,5529,-6.919495105743408
1773354149.3984587,5569,-10.63037395477295
1773354309.236291,5629,-15.571575164794922
1773354358.6975086,5649,-12.348350524902344
1773354456.8867784,5689,-8.817190170288086
1773354869.6872187,5849,-11.341290473937988
1773355024.7267616,5909,-9.723104476928711
1773355127.776733,5949,-10.085548400878906
1773355802.5246441,5969,-10.398638725280762
1773356263.7894828,6149,-10.305095672607422
1773356495.4701674,6239,-9.654753684997559
1773356619.7892492,6289,-10.362112045288086
1773356646.5786006,6299,-10.476679801940918
1773356854.149574,6379,-11.296774864196777
1773357011.6459403,6439,-11.320574760437012
1773357037.1480927,6449,-11.800342559814453
1773357393.041045,6589,-12.033984184265137
1773357614.3821301,6679,-9.785075187683105
1773357813.6856606,6759,-10.160137176513672
1773357838.1129432,6769,-11.112516403198242
1773358243.8447819,6929,-12.316618919372559
1773358294.6914413,6949,-7.771008491516113
1773359593.7288523,7219,-8.260395050048828
1773359642.8820076,7239,-12.67441177368164
1773359693.1187153,7259,-12.421619415283203
1773359768.7075377,7289,-14.91328239440918
1773359840.2799075,7319,-6.80584716796875
1773360162.9003959,7449,-14.448165893554688
1773360664.1524706,7649,-11.391101837158203
1773360937.3798006,7759,-12.756434440612793
1773360963.0907912,7769,-10.391508102416992
1773361109.1758103,7829,-9.424867630004883
1773361257.9066994,7889,-12.409038543701172
1773361664.0144725,8049,-9.329845428466797
1773361690.9852078,8059,-10.301474571228027
1773361739.631235,8079,-9.488852500915527
1773362035.1367936,8199,-11.466804504394531
1773362371.7072866,8329,-7.31777286529541
1773363178.938962,8409,-12.174337387084961
1773363251.0433636,8439,-11.60822582244873
1773363600.654007,8579,-9.860495567321777
1773363725.2523258,8629,-12.199429512023926
1773363825.3084605,8669,-11.302694320678711
1773363948.3297513,8719,-13.437435150146484
1773364326.4870195,8869,-11.903127670288086
1773364593.3997033,8979,-10.826438903808594
1773364694.1377437,9019,-13.934335708618164
1773365414.6774924,9309,-12.95334243774414
1773365463.9106555,9329,-11.140543937683105
1773365709.793593,9429,-12.071681022644043
1773365883.114186,9499,-15.6187162399292
1773366880.9403245,9639,-15.80607795715332
1773367825.5468628,9999,-11.387012481689453
1773367906.345012,10029,-11.05693531036377
1773367958.4910047,10049,-11.222365379333496
1773368246.6054964,10159,-12.62031364440918
1773368431.6406672,10229,-12.358290672302246
1773368537.1272686,10269,-19.259563446044922
1773368589.2132144,10289,-12.415628433227539
1773368827.8570962,10379,-12.106834411621094
1773369335.0491898,10569,-11.985901832580566
1773369709.7661648,10709,-9.840832710266113
1773369736.4167788,10719,-11.110352516174316
1773370445.922093,10739,-16.852109909057617
1773370548.1041024,10779,-9.015058517456055
1773370782.915567,10869,-15.462677955627441
1773371101.3374817,10989,-7.629866600036621
1773371205.4853792,11029,-16.84333038330078
1773371258.3547657,11049,-12.190526962280273
1773371336.0616016,11079,-13.97418212890625
1773371388.0512223,11099,-12.496397972106934
1773371443.115436,11119,-9.620532989501953
1773371706.0681837,11219,-15.747854232788086
1773371811.7604299,11259,-11.313883781433105
1773371996.9450507,11329,-11.35633659362793
1773372048.647466,11349,-9.533339500427246
1773372179.0800416,11399,-12.00926685333252
1773372367.3624861,11469,-13.196752548217773
1773372500.183354,11519,-10.230798721313477
1773372527.3497458,11529,-16.070308685302734
1773372836.7026877,11649,-14.132868766784668
1773373111.6293836,11749,-11.013325691223145
1773373166.0632372,11769,-15.461344718933105
1773373194.6894462,11779,-14.223583221435547
1773373376.6150444,11849,-14.178756713867188
1773374273.4593174,11939,-10.496818542480469
1773374298.9142785,11949,-11.149466514587402
1773374615.4011304,12069,-12.08420467376709
1773374824.2170742,12149,-12.87932014465332
1773374927.5489342,12189,-14.902985572814941
1773375108.75827,12259,-10.231975555419922
1773375605.122363,12449,-12.305822372436523
1773375658.0652528,12469,-11.511934280395508
1773375794.5718143,12519,-14.768852233886719
1773375819.33858,12529,-12.10959529876709
1773375872.408668,12549,-13.284379959106445
1773375950.9762533,12579,-15.497116088867188
1773376056.7918897,12619,-10.843685150146484
1773376212.6723833,12679,-11.747900009155273
1773376317.0027623,12719,-11.703245162963867
1773376456.2477448,12769,-9.893054008483887
1773376621.2025769,12829,-16.742813110351562
1773376832.9749937,12909,-13.081761360168457
1773377040.7126894,12989,-10.732847213745117
1773377251.673466,13069,-13.867005348205566
1773378150.681923,13159,-15.59399127960205
1773378333.5799973,13229,-14.934167861938477
1773378413.7842667,13259,-13.069581985473633
1773378438.9516644,13269,-16.094518661499023
1773378673.8559713,13359,-15.318059921264648
1773378937.181925,13459,-13.247543334960938
1773379340.5059018,13609,-13.642934799194336
1773379449.6777654,13649,-12.79224967956543
1773379740.37098,13759,-16.685325622558594
1773379768.0202477,13769,-11.901336669921875
1773379869.3163357,13809,-13.900613784790039
1773380845.4789274,14179,-15.22341537475586
1773382055.5193458,14389,-13.143049240112305
1773382081.3705106,14399,-12.918214797973633
1773382552.93915,14579,-14.212409973144531
1773382579.7637398,14589,-14.988641738891602
1773382660.7848492,14619,-13.311969757080078
1773383001.2008862,14749,-12.141767501831055
1773383056.3465314,14769,-12.246343612670898
1773383337.7796216,14879,-17.104440689086914
1773383416.7301302,14909,-12.75308895111084
1773383522.6480875,14949,-16.402143478393555
1773383732.3411937,15029,-13.915569305419922
1773383915.340709,15099,-11.470806121826172
1773383941.0111005,15109,-15.252559661865234
1773384022.4001992,15139,-15.034873962402344
1773384099.7718644,15169,-17.632434844970703
1773384419.9394755,15289,-14.196821212768555
1773384580.7759507,15349,-13.61345386505127
1773384687.5647376,15389,-15.856523513793945
1773384969.3999934,15489,-14.066397666931152
1773385705.2623978,15519,-19.55144500732422
1773386067.6406827,15659,-16.140268325805664
1773386147.0448396,15689,-13.94711685180664
1773386278.7043695,15739,-14.072028160095215
1773386360.9593468,15769,-16.081466674804688
1773386600.5923283,15859,-17.094013214111328
1773386885.8501902,15969,-10.024581909179688
1773387016.5761135,16019,-12.185905456542969
1773387067.7905164,16039,-15.09604263305664
1773387689.7920396,16279,-18.112661361694336
1773387898.3571665,16359,-15.149419784545898
1773387950.4195085,16379,-13.11414909362793
1773388211.4594772,16479,-11.249970436096191
1773388396.739528,16549,-13.196260452270508
1773388606.5911114,16629,-14.610773086547852
1773389473.9254677,16709,-14.659222602844238
1773389652.9511993,16779,-11.997091293334961
1773389702.8523083,16799,-13.182525634765625
1773389856.3421192,16859,-13.040785789489746
1773390090.9668248,16949,-15.914819717407227
1773390299.7370727,17029,-14.313186645507812
1773390351.6304607,17049,-14.255594253540039
1773390429.2652225,17079,-15.863347053527832
1773390506.8043692,17109,-12.774826049804688
1773390533.8984098,17119,-15.105951309204102
1773390719.5049124,17189,-13.250020027160645
1773390852.5478795,17239,-12.100961685180664
1773391035.9829152,17309,-12.020723342895508
1773391271.6935594,17399,-14.97589111328125
