Wall time,Step,Value
1773829610.23306,39,0.4287109375
1773829630.2464995,49,0.5048828125
1773829749.1155665,109,0.400390625
1773829830.68708,149,0.35302734375
1773829849.772767,159,0.32763671875
1773829908.738857,189,0.37646484375
1773829927.9868605,199,0.26416015625
1773829947.7453384,209,0.34423828125
1773829987.7400472,229,0.244140625
1773830007.6173818,239,0.31103515625
1773830066.5751848,269,0.2578125
1773830087.4510396,279,0.1259765625
1773830207.494447,339,0.1513671875
1773830307.3055882,389,0.2412109375
1773830347.6220694,409,0.09423828125
1773830487.931472,479,0.11083984375
1773830508.0354195,489,0.1181640625
1773830527.8212347,499,0.10888671875
1773830567.3942273,519,0.08203125
1773830628.555275,549,0.033203125
1773830688.1796122,579,0.05419921875
1773830748.5178506,609,0.06396484375
1773830769.1224952,619,0.0869140625
1773830789.115895,629,0.13525390625
1773830808.9180307,639,0.05224609375
1773830848.670094,659,0.07470703125
1773830868.6563408,669,0.0751953125
1773830888.1668146,679,0.044921875
1773830909.1658614,689,0.0498046875
1773830949.2995021,709,0.09716796875
1773830970.8549516,719,0.037109375
1773831093.881466,779,0.037109375
1773831134.2276964,799,0.06396484375
1773831154.229508,809,0.04638671875
1773831194.5116856,829,0.03271484375
1773831255.0602324,859,0.01220703125
1773831336.0936027,899,0.0087890625
1773831355.5800765,909,0.07861328125
1773831536.7896364,999,0.01123046875
1773831556.9189794,1009,0.056640625
1773831616.3027658,1039,0.05810546875
1773831675.566505,1069,0.060546875
1773831695.8881438,1079,0.02734375
1773831735.7313538,1099,0.10986328125
1773831874.3267055,1169,0.00927734375
1773832488.2619889,1219,0.013671875
1773832566.9797635,1259,0.03955078125
1773832587.0600746,1269,0.0556640625
1773832627.379366,1289,0.0322265625
1773832666.746791,1309,0.03271484375
1773832686.9417913,1319,0.005859375
1773832786.995266,1369,0.0068359375
1773832805.530581,1379,0.00537109375
1773832945.2175107,1449,0.009765625
1773832986.2527432,1469,0.03515625
1773833007.9348757,1479,0.00244140625
1773833068.258159,1509,0.06396484375
1773833207.7706792,1579,0.0390625
1773833248.2416444,1599,0.0830078125
1773833268.584536,1609,0.037109375
1773833309.673653,1629,0.0361328125
1773833350.7286592,1649,0.04443359375
1773833473.3140116,1709,0.02978515625
1773833493.8085935,1719,0.0673828125
1773833513.5829134,1729,0.00439453125
1773833571.9034128,1759,0.00537109375
1773833591.802441,1769,0.03564453125
1773833612.147834,1779,0.0361328125
1773833632.5702846,1789,0.00341796875
1773833693.2002513,1819,0.0205078125
1773833754.778911,1849,0.03662109375
1773833774.9195924,1859,0.06494140625
1773833793.418314,1869,0.0302734375
1773833873.2460387,1909,0.01318359375
1773833896.3769107,1919,0.05126953125
1773833916.2096913,1929,0.01416015625
1773833976.6752617,1959,0.00634765625
1773834057.209828,1999,0.06640625
1773834077.7366707,2009,0.0029296875
1773834118.5877082,2029,0.0322265625
1773834138.9666471,2039,0.05078125
1773834159.314518,2049,0.03662109375
1773834178.873892,2059,0.08740234375
1773834219.6550322,2079,0.03759765625
1773834258.8971045,2099,0.02392578125
1773834298.1968682,2119,0.03466796875
1773834338.1957982,2139,0.0302734375
1773834378.3880303,2159,0.0029296875
1773834397.8558052,2169,0.05810546875
1773834459.7992282,2199,0.0927734375
1773834480.701325,2209,0.04150390625
1773834501.7985983,2219,0.0029296875
1773834522.3047707,2229,0.033203125
1773834563.920966,2249,0.09912109375
1773834665.2051363,2299,0.0146484375
1773834827.2861235,2379,0.029296875
1773835360.314916,2389,0.03125
1773835380.2272031,2399,0.0400390625
1773835420.0148275,2419,0.00830078125
1773835439.8815818,2429,0.03125
1773835481.7677112,2449,0.00244140625
1773835501.8840792,2459,0.03759765625
1773835522.7805564,2469,0.00341796875
1773835542.2022007,2479,0.04345703125
1773835644.5775213,2529,0.0048828125
1773835663.726259,2539,0.06884765625
1773835684.0327744,2549,0.04833984375
1773835765.2262776,2589,0.00146484375
1773835785.6912358,2599,0.00732421875
1773835807.0560915,2609,0.01220703125
1773835847.5660255,2629,0.029296875
1773836009.3640997,2709,0.080078125
1773836030.5098374,2719,0.025390625
1773836091.2649994,2749,0.0380859375
1773836132.9983325,2769,0.03125
1773836173.7029037,2789,0.07421875
1773836213.8578556,2809,0.0537109375
1773836255.161097,2829,0.00146484375
1773836275.701189,2839,0.00146484375
1773836314.866945,2859,0.0009765625
1773836356.3184166,2879,0.037109375
1773836376.3428247,2889,0.021484375
1773836418.214944,2909,0.02783203125
1773836518.6839223,2959,0.001953125
1773836540.100354,2969,0.01904296875
1773836560.5463374,2979,0.005859375
1773836581.5431745,2989,0.0361328125
1773836748.2267187,3069,0.021484375
1773836790.8662739,3089,0.001953125
1773836812.1372266,3099,0.03271484375
1773836876.5293972,3129,0.017578125
1773836959.7770832,3169,0.021484375
1773837000.88522,3189,0.03076171875
1773837021.8986816,3199,0.03076171875
1773837083.5354688,3229,0.00146484375
1773837125.3184938,3249,0.0380859375
1773837231.5088437,3299,0.02685546875
1773837272.035238,3319,0.00146484375
1773837292.8679585,3329,0.06201171875
1773837394.7941833,3379,0.01318359375
1773837414.5040524,3389,0.0078125
1773837456.3451993,3409,0.04833984375
1773837517.9611528,3439,0.01416015625
1773837557.6378703,3459,0.00732421875
1773837578.7289667,3469,0.001953125
1773837661.5665023,3509,0.00439453125
1773837700.9763927,3529,0.037109375
1773837721.2932017,3539,0.0009765625
1773837741.9569762,3549,0.0439453125
1773838332.5370057,3589,0.01953125
1773838413.8492043,3629,0.0048828125
1773838434.4503245,3639,0.00146484375
1773838454.5108287,3649,0.03369140625
1773838474.8343618,3659,0.01123046875
1773838495.0186133,3669,0.00537109375
1773838515.71435,3679,0.00146484375
1773838662.344378,3749,0.00439453125
1773838722.5159287,3779,0.03515625
1773838741.27654,3789,0.0078125
1773838906.4932706,3869,0.0126953125
1773838988.256712,3909,0.0009765625
1773839008.2442396,3919,0.02783203125
1773839028.1732934,3929,0.00732421875
1773839049.4007797,3939,0.00390625
1773839069.8106372,3949,0.0322265625
1773839132.7359445,3979,0.00439453125
1773839234.4395149,4029,0.03076171875
1773839274.7502942,4049,0.033203125
1773839355.6326866,4089,0.0029296875
1773839375.8561375,4099,0.06787109375
1773839457.6618006,4139,0.0029296875
1773839477.7903287,4149,0.0400390625
1773839498.559352,4159,0.00048828125
1773839558.4258013,4189,0.052734375
1773839620.2002275,4219,0.02880859375
1773839639.7440166,4229,0.021484375
1773839701.1480093,4259,0.0263671875
1773839722.2996874,4269,0.0009765625
1773839804.9087124,4309,0.0087890625
1773839825.246999,4319,0.0009765625
1773839908.2005792,4359,0.021484375
1773839929.5660887,4369,0.0107421875
1773839950.2724113,4379,0.0009765625
1773839991.1235783,4399,0.048828125
1773840011.6166644,4409,0.00390625
1773840033.2339945,4419,0.06787109375
1773840071.937935,4439,0.0302734375
1773840091.4701443,4449,0.0224609375
1773840112.4527752,4459,0.0361328125
1773840132.5172093,4469,0.0283203125
