Wall time,Step,Value
1769688500.751428,12189,-68.01192474365234
1769688556.9810026,12529,-69.28148651123047
1769688559.4219337,12549,-63.95344543457031
1769688563.0922391,12579,-67.26103210449219
1769688568.0553637,12619,-57.61344909667969
1769688575.4902155,12679,-66.00196838378906
1769688580.4499736,12719,-68.01748657226562
1769688647.220783,13259,-69.348876953125
1769688672.0376227,13459,-63.258758544921875
1769688710.319463,13769,-66.77613830566406
1769688760.7045586,14179,-70.88551330566406
1769688825.4044445,14579,-62.48715591430664
1769688826.6298137,14589,-68.63280487060547
1769688870.715544,14949,-66.57152557373047
1769688890.3921144,15109,-66.05766296386719
1769688894.048621,15139,-66.66747283935547
1769688937.491288,15489,-63.62051010131836
1769688941.1251516,15519,-61.52493667602539
1769688958.4379497,15659,-67.65029907226562
1769688983.2046864,15859,-69.40131378173828
1769688996.7295172,15969,-65.35986328125
1769689050.2449157,16279,-65.05416107177734
1769689060.258969,16359,-66.57440185546875
1769689104.9858217,16709,-69.0130615234375
1769689123.6053061,16859,-63.36095428466797
1769689144.919416,17029,-70.25717163085938
1769689147.4521804,17049,-67.67921447753906
1769689156.4069195,17119,-67.9916763305664
1769689238.3977892,17779,-66.67715454101562
1769689344.6411793,18479,-64.53036499023438
1769689360.8987584,18609,-72.88121032714844
1769689369.6341882,18679,-65.13700866699219
1769689409.5390794,18999,-66.72723388671875
1769689413.2949147,19029,-70.28012084960938
1769689421.8571196,19099,-62.126258850097656
1769689460.005051,19409,-68.06605529785156
1769689484.5710425,19609,-72.13980865478516
1769689500.9177177,19619,-70.17057037353516
1769689523.2355573,19799,-67.03704833984375
1769689635.1481864,20709,-66.61783599853516
1769689646.2223709,20799,-64.7363510131836
1769689658.571543,20899,-61.993736267089844
1769689672.136496,21009,-71.60958862304688
1769689821.3990328,22099,-72.6055908203125
1769689858.5152652,22399,-66.32917785644531
1769689971.5939531,23199,-69.22535705566406
1769690020.7915661,23599,-65.92619323730469
1769690063.944482,23949,-65.84700012207031
1769690116.4095027,24369,-65.9129867553711
1769690122.6351776,24419,-70.64788818359375
1769690138.663511,24549,-69.39737701416016
1769690148.614398,24629,-66.97808074951172
1769690152.3695276,24659,-70.61857604980469
1769690177.48231,24859,-71.76664733886719
1769690214.982566,25039,-69.89411926269531
1769690232.3509107,25179,-65.92486572265625
1769690248.4348242,25309,-68.02838897705078
1769690306.5378284,25779,-70.40086364746094
1769690307.7526784,25789,-68.69132232666016
1769690333.4125257,25999,-66.1263427734375
1769690368.75271,26279,-68.07522583007812
1769690378.5586112,26359,-67.36109161376953
1769690388.656991,26439,-66.50444030761719
1769690455.3267903,26849,-68.9833984375
1769690466.4992824,26939,-69.3862075805664
1769690485.0101776,27089,-67.70118713378906
1769690496.0533998,27179,-68.16419982910156
1769690516.9774969,27349,-63.192726135253906
1769690524.3624659,27409,-68.00271606445312
1769690540.4379942,27539,-70.08349609375
1769690541.677277,27549,-63.9389762878418
1769690542.903163,27559,-69.17242431640625
