Wall time,Step,Value
1770898062.965587,0,0.01954035647213459
1770898196.0407746,1,0.013010653667151928
1770898323.5811648,2,0.010794184170663357
1770898450.3855202,3,0.009797206148505211
1770898572.657717,4,0.008678537793457508
1770898693.4041355,5,0.008061259053647518
1770898812.9610488,6,0.007743717171251774
1770898932.556484,7,0.007233784068375826
1770899052.16959,8,0.006941122468560934
1770899171.5057619,9,0.006381540559232235
1770899290.601256,10,0.006015272811055183
1770899408.856748,11,0.00594303710386157
1770899527.8724194,12,0.005746189970523119
1770899645.0980287,13,0.005583959631621838
1770899763.4812467,14,0.005301061552017927
1770899884.53047,15,0.005317755043506622
1770900003.0054076,16,0.004998732823878527
1770900124.3529265,17,0.0048937187530100346
1770900246.7736475,18,0.004688579123467207
1770900371.6702335,19,0.004636113066226244
1770900483.244407,20,0.004543520510196686
1770900604.6200843,21,0.0044259559363126755
1770900726.8014736,22,0.004332058597356081
1770900849.0680633,23,0.004337790887802839
1770900965.021238,24,0.004138043615967035
1770901082.407303,25,0.004242883063852787
1770901204.3390133,26,0.004092903807759285
1770901326.4905362,27,0.004017634782940149
1770901448.714739,28,0.004010900855064392
1770901561.2654078,29,0.004022028297185898
1770901684.2274165,30,0.0038926578126847744
1770901809.0240393,31,0.00382380117662251
1770901933.7569392,32,0.003847656538709998
1770902049.6554406,33,0.0036240259651094675
1770902172.8751345,34,0.003668067278340459
1770902296.3012252,35,0.003640316193923354
1770902420.5767074,36,0.003579238895326853
1770902539.1503072,37,0.0036579750012606382
1770902662.593362,38,0.003669335739687085
1770902786.1678514,39,0.0036081206053495407
1770902909.3718472,40,0.003483519656583667
1770903030.8835006,41,0.0034910617396235466
1770903148.7154708,42,0.0034013239201158285
1770903270.6567464,43,0.003485747380182147
1770903397.2602856,44,0.003333375323563814
1770903525.512218,45,0.0032953398767858744
1770903645.5758703,46,0.0033355539198964834
1770903767.7399297,47,0.0033165626227855682
1770903890.9948134,48,0.0032569491304457188
1770904015.1118925,49,0.003205650020390749
1770904136.869264,50,0.0032575067598372698
1770904255.030012,51,0.003173917531967163
1770904381.4181764,52,0.003223801963031292
1770904504.8149722,53,0.0031811322551220655
1770904626.792999,54,0.003156370250508189
1770904747.1243694,55,0.0031431159004569054
1770904870.4763477,56,0.003152501070871949
1770904995.3352072,57,0.00311173009686172
1770905121.552128,58,0.0031514561269432306
1770905237.371835,59,0.0030478774569928646
1770905363.432721,60,0.0030786683782935143
1770905489.8597767,61,0.0030326670967042446
1770905613.8701801,62,0.002961772959679365
1770905728.475582,63,0.0030457349494099617
1770905852.6772382,64,0.0030669276602566242
1770905978.70833,65,0.0029948896262794733
1770906102.294447,66,0.0029895466286689043
1770906220.676704,67,0.002992097055539489
1770906346.8433795,68,0.0029771297704428434
1770906470.6866095,69,0.002878138329833746
1770906595.183588,70,0.003018171526491642
1770906715.1640298,71,0.002881778869777918
1770906839.283599,72,0.002895234851166606
1770906964.6172993,73,0.0029004139360040426
1770907088.0328958,74,0.002898378996178508
1770907209.6080017,75,0.0029257519636303186
1770907336.0245054,76,0.0028352155350148678
1770907456.613644,77,0.0028481553308665752
1770907583.0927703,78,0.0028325540479272604
1770907704.1981602,79,0.0028372840024530888
1770907827.648027,80,0.0028114982414990664
1770907951.3826785,81,0.0028551514260470867
1770908074.1117613,82,0.0029359087347984314
1770908196.5702825,83,0.0027874065563082695
1770908322.7336285,84,0.0028601724188774824
1770908445.1463113,85,0.002732646418735385
1770908567.34674,86,0.002832822035998106
1770908694.0691159,87,0.0028227055445313454
1770908817.8766665,88,0.002773731481283903
1770908941.3906927,89,0.0026816127356141806
1770909063.8121483,90,0.0027259772177785635
1770909186.1291046,91,0.0027076497208327055
1770909313.622067,92,0.002800114220008254
1770909435.6438267,93,0.0027180174365639687
1770909557.7705715,94,0.0027635167352855206
1770909683.4692936,95,0.002665597479790449
1770909808.977854,96,0.0027996820863336325
1770909930.1039398,97,0.002650241134688258
1770910051.8418822,98,0.0027192174457013607
1770910175.1942172,99,0.0027421072591096163
1770910300.4378438,100,0.002773495391011238
1770910420.5305088,101,0.0026855014730244875
1770910542.331802,102,0.0027030454948544502
1770910667.0814571,103,0.002695012604817748
1770910790.5069041,104,0.002653733128681779
1770910910.719316,105,0.002716047689318657
1770911033.2344801,106,0.0026406028773635626
1770911156.0721784,107,0.0026884099934250116
1770911279.3496552,108,0.0026307066436856985
1770911397.9469337,109,0.0026428266428411007
1770911520.1985545,110,0.002730460837483406
1770911643.3954747,111,0.002618060214444995
1770911770.7632349,112,0.0026509640738368034
1770911893.236573,113,0.002634424716234207
1770912015.8873367,114,0.002613845281302929
1770912140.6837575,115,0.0026533305644989014
1770912264.693978,116,0.0025818892754614353
